enrollment_id,learner_id,course_id,enrollment_date,started_course_flag,active_flag,completed_flag,completion_date,progress_percent,sessions_count,hours_spent,dropout_stage,satisfaction_score
E00297,L01380,C001,2024-04-11,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E00298,L02239,C007,2024-10-09,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E00299,L03637,C010,2024-05-04,1,1,1,2024-05-20,86.9,12,10.2,,5.0
E00300,L00615,C008,2025-02-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00301,L03101,C001,2024-09-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00302,L03376,C004,2025-08-22,1,1,0,,82.3,5,10.1,Active no completion,4.2
E00303,L00218,C006,2025-01-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E00304,L03852,C003,2024-08-09,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00305,L03150,C010,2025-09-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E00306,L02749,C002,2024-10-12,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E00307,L03336,C006,2025-01-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E00308,L01510,C010,2025-09-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E00309,L02147,C007,2024-10-19,1,1,0,,45.0,3,6.2,Dropped mid-course,3.1
E00310,L00016,C009,2024-03-14,1,1,0,,41.7,3,6.6,Dropped mid-course,2.7
E00311,L02495,C005,2025-12-31,1,1,1,2026-02-17,99.9,13,15.4,,5.0
E00312,L01608,C005,2025-05-12,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00313,L00186,C005,2024-12-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00314,L03808,C004,2025-01-20,1,1,1,2025-03-09,92.2,11,14.0,,4.9
E00315,L03018,C008,2024-06-30,1,0,0,,19.1,1,0.9,Dropped after first lesson,2.4
E00316,L02162,C004,2025-03-21,1,1,1,2025-04-09,99.6,8,16.6,,5.0
E00317,L01163,C009,2024-04-12,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00318,L02130,C008,2024-06-20,1,1,1,2024-07-10,91.4,10,13.8,,5.0
E00319,L01388,C004,2025-11-18,1,1,0,,53.7,3,7.6,Dropped mid-course,3.6
E00320,L01715,C001,2024-02-19,1,1,1,2024-04-04,92.6,9,7.5,,5.0
E00321,L01259,C004,2024-04-24,1,1,1,2024-07-04,100.0,11,16.0,,5.0
E00322,L01218,C008,2024-07-03,1,1,1,2024-07-19,99.5,10,11.4,,5.0
E00323,L02326,C004,2025-02-01,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E00324,L01287,C009,2025-01-04,1,0,0,,7.2,1,5.6,Dropped after enrollment,1.7
E00325,L02730,C004,2025-12-15,1,1,1,2026-01-20,96.7,14,17.6,,5.0
E00326,L02292,C007,2024-12-31,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00327,L02018,C005,2024-05-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00328,L02966,C004,2025-06-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E00329,L02660,C007,2024-05-27,1,1,1,2024-08-15,93.8,7,17.1,,5.0
E00330,L03693,C005,2024-06-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00331,L02983,C005,2024-04-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00332,L03750,C009,2024-11-06,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00333,L01940,C005,2024-10-15,1,1,1,2024-12-25,88.5,7,13.1,,5.0
E00334,L00916,C004,2025-10-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00335,L03866,C003,2024-10-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E00336,L04116,C003,2024-04-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00337,L03404,C003,2025-05-27,1,1,1,2025-06-27,86.1,9,19.7,,4.9
E00338,L01472,C003,2025-08-06,1,1,1,2025-10-06,90.5,10,19.1,,5.0
E00339,L03541,C003,2025-09-19,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E00340,L00503,C005,2025-05-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00341,L04079,C005,2025-06-22,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00342,L02049,C005,2024-07-31,1,1,1,2024-09-25,96.6,11,14.1,,5.0
E00343,L02641,C007,2025-12-29,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00344,L00869,C007,2024-11-17,1,1,1,2024-12-04,91.1,13,23.7,,5.0
E00345,L00871,C004,2025-08-01,1,1,1,2025-08-17,86.0,10,17.1,,5.0
E00346,L01833,C006,2024-10-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E00347,L03710,C002,2025-10-31,1,1,1,2026-01-14,91.4,12,10.1,,5.0
E00348,L00553,C009,2025-09-10,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E00349,L01115,C004,2025-04-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00350,L02776,C007,2024-05-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E00351,L00387,C007,2024-09-20,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E00352,L01350,C003,2024-12-24,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00353,L02397,C010,2025-08-11,1,1,1,2025-08-22,100.0,9,10.8,,5.0
E00354,L03713,C003,2024-05-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00355,L01464,C010,2025-12-06,1,1,1,2025-12-15,100.0,14,10.0,,5.0
E00356,L01193,C010,2025-02-19,1,1,1,2025-03-02,91.6,7,7.2,,5.0
E00357,L01421,C003,2024-08-17,1,1,0,,58.3,4,6.4,Dropped mid-course,3.7
E00358,L00395,C001,2024-03-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00359,L02126,C005,2025-11-23,1,1,0,,65.0,4,3.3,Active no completion,3.5
E00360,L01077,C003,2025-03-11,1,0,0,,57.4,2,5.8,Dropped mid-course,3.4
E00361,L00851,C003,2025-12-26,1,0,0,,22.7,2,1.0,Dropped after first lesson,1.9
E00362,L03263,C003,2025-11-28,1,1,1,2025-12-07,98.7,14,20.2,,5.0
E00363,L01257,C009,2024-12-23,1,1,1,2025-02-01,87.7,12,20.3,,5.0
E00364,L03836,C007,2024-12-12,1,1,1,2025-01-11,90.8,6,19.9,,4.6
E00365,L00316,C005,2025-09-29,1,0,0,,33.4,2,5.5,Dropped mid-course,2.3
E00366,L02971,C006,2024-05-02,1,0,0,,4.0,1,2.1,Dropped after enrollment,1.9
E00367,L01952,C008,2025-04-16,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00368,L03809,C005,2025-02-06,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E00369,L03146,C005,2024-03-14,1,0,0,,8.2,1,0.8,Dropped after enrollment,2.1
E00370,L03148,C004,2025-02-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E00371,L01020,C009,2025-06-20,1,1,1,2025-08-27,90.1,8,20.6,,5.0
E00372,L00519,C006,2025-09-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E00373,L03102,C010,2024-07-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E00374,L00699,C006,2024-05-27,1,1,1,2024-06-24,99.8,11,21.9,,5.0
E00375,L00781,C003,2024-08-12,1,0,0,,34.1,1,4.7,Dropped mid-course,2.3
E00376,L00306,C008,2024-11-14,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E00377,L01284,C008,2024-11-26,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E00378,L01495,C005,2024-08-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00379,L03629,C002,2024-08-06,1,0,0,,42.8,2,0.8,Dropped mid-course,2.7
E00380,L02137,C008,2025-11-17,1,1,1,2025-12-23,95.9,11,13.3,,5.0
E00381,L00399,C009,2024-03-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00382,L02571,C008,2025-09-24,1,1,1,2025-11-29,97.1,11,11.7,,5.0
E00383,L00309,C007,2025-05-16,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00384,L00348,C008,2025-02-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E00385,L00944,C003,2024-05-27,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00386,L00683,C004,2025-11-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00387,L00073,C002,2025-12-01,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E00388,L03817,C008,2025-04-26,1,1,1,2025-06-27,89.7,14,13.5,,5.0
E00389,L01371,C010,2024-08-26,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00390,L01052,C003,2025-06-26,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00391,L01404,C003,2025-05-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00392,L00969,C007,2025-07-12,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00393,L04058,C002,2025-08-16,1,1,1,2025-10-12,99.1,14,10.3,,5.0
E00394,L02613,C008,2024-05-31,1,1,1,2024-07-10,97.6,6,13.0,,5.0
E00395,L03346,C003,2025-12-25,1,1,1,2026-02-04,92.9,8,15.7,,5.0
E00396,L04003,C007,2024-06-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E00397,L04015,C007,2024-11-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00398,L02902,C007,2024-04-24,1,1,0,,66.7,5,1.5,Active no completion,3.3
E00399,L02617,C001,2024-02-11,1,1,1,2024-04-28,98.4,12,6.6,,5.0
E00400,L03143,C006,2024-07-24,1,1,1,2024-09-19,94.2,9,19.8,,5.0
E00401,L00560,C009,2025-05-12,1,1,1,2025-06-29,98.6,6,22.8,,5.0
E00402,L03999,C002,2024-08-30,1,1,1,2024-09-21,91.1,14,9.3,,5.0
E00403,L02669,C006,2024-08-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00404,L00745,C006,2025-12-23,1,0,0,,8.4,1,1.5,Dropped after enrollment,2.3
E00405,L03010,C008,2024-07-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E00406,L04045,C005,2024-11-15,1,0,0,,30.3,1,2.2,Dropped mid-course,2.5
E00407,L01274,C006,2025-08-12,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00408,L00361,C007,2024-04-17,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E00409,L02710,C007,2024-08-12,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00410,L02760,C005,2025-02-20,1,1,1,2025-05-01,95.2,13,14.7,,5.0
E00411,L01527,C009,2025-03-27,1,1,1,2025-04-05,100.0,8,19.0,,4.9
E00412,L00595,C005,2024-09-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E00413,L03622,C010,2025-09-17,1,1,1,2025-10-09,100.0,14,9.0,,5.0
E00414,L01987,C010,2024-06-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E00415,L02552,C002,2025-04-22,1,1,1,2025-05-05,86.4,6,11.7,,5.0
E00416,L03277,C005,2025-12-31,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00417,L03576,C002,2025-12-26,1,1,1,2026-01-12,93.3,11,7.7,,5.0
E00418,L00266,C007,2025-07-17,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00419,L03197,C002,2024-07-10,1,1,1,2024-08-20,91.6,14,9.9,,5.0
E00420,L00620,C006,2025-04-01,1,0,0,,26.7,2,0.8,Dropped mid-course,2.5
E00421,L03522,C010,2025-08-17,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E00422,L02151,C009,2025-12-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E00423,L00892,C004,2024-02-21,1,1,1,2024-04-11,96.3,11,18.1,,5.0
E00424,L01153,C007,2025-06-30,1,0,0,,28.8,2,1.0,Dropped mid-course,2.2
E00425,L01956,C003,2024-09-01,1,1,1,2024-10-14,90.4,11,19.7,,5.0
E00426,L03180,C005,2024-12-16,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00427,L02144,C009,2025-02-22,1,1,1,2025-03-10,97.9,8,25.6,,5.0
E00428,L03410,C003,2024-08-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00429,L01136,C007,2024-10-28,1,1,1,2024-12-09,93.2,9,16.5,,5.0
E00430,L01534,C010,2024-12-07,1,1,1,2025-01-20,89.9,10,10.2,,5.0
E00431,L01646,C004,2024-09-08,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00432,L01966,C009,2025-12-30,1,1,1,2026-03-03,92.6,11,20.9,,5.0
E00433,L01148,C006,2024-03-23,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E00434,L03735,C010,2024-10-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E00435,L00093,C003,2024-10-09,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00436,L02433,C002,2024-11-08,1,1,1,2025-01-24,90.1,9,11.4,,5.0
E00437,L00811,C005,2025-05-27,1,1,1,2025-07-01,88.8,14,13.8,,5.0
E00438,L04092,C002,2024-09-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E00439,L04149,C001,2024-06-11,1,1,1,2024-06-25,100.0,11,8.0,,5.0
E00440,L01650,C007,2024-07-10,1,0,0,,28.3,2,4.4,Dropped mid-course,2.7
E00441,L03343,C010,2025-04-11,1,1,1,2025-06-19,100.0,9,9.7,,5.0
E00442,L02898,C005,2024-02-24,1,1,1,2024-03-06,92.4,8,11.8,,5.0
E00443,L00257,C006,2024-06-05,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00444,L02191,C007,2024-06-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E00445,L01125,C008,2025-10-22,1,1,1,2025-11-04,99.6,9,14.3,,5.0
E00446,L01251,C004,2024-05-28,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E00447,L01872,C005,2025-11-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00448,L04076,C004,2024-11-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00449,L02865,C004,2025-03-26,1,1,0,,56.1,5,6.5,Dropped mid-course,4.1
E00450,L00068,C001,2025-07-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E00451,L00228,C003,2025-12-31,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00452,L03786,C010,2025-12-18,1,1,1,2026-02-02,98.5,10,9.8,,5.0
E00453,L01810,C005,2025-12-31,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00454,L02580,C002,2025-09-02,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00455,L02503,C008,2025-07-02,1,1,0,,58.1,4,1.9,Dropped mid-course,4.1
E00456,L03614,C004,2024-09-17,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00457,L02479,C003,2025-06-30,1,1,1,2025-08-10,92.3,14,14.3,,5.0
E00458,L03549,C001,2024-08-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E00459,L02398,C010,2025-12-29,1,1,1,2026-03-02,100.0,7,7.4,,5.0
E00460,L00818,C006,2024-04-10,1,1,0,,57.6,5,0.8,Dropped mid-course,3.6
E00461,L01613,C009,2024-02-28,1,1,0,,31.9,3,0.8,Dropped mid-course,2.9
E00462,L00933,C006,2025-05-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00463,L02032,C010,2025-01-23,1,1,1,2025-03-19,92.1,8,9.5,,5.0
E00464,L02940,C007,2025-04-19,1,1,1,2025-06-08,92.1,9,20.4,,5.0
E00465,L00931,C007,2024-10-13,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00466,L01498,C004,2025-08-06,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00467,L00532,C007,2024-12-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00468,L00535,C005,2025-04-15,1,1,1,2025-04-27,95.7,11,15.7,,5.0
E00469,L00407,C003,2024-07-05,1,1,1,2024-08-17,96.6,8,17.9,,5.0
E00470,L00571,C010,2025-05-06,1,0,0,,36.1,1,1.8,Dropped mid-course,3.1
E00471,L01691,C003,2025-08-17,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E00472,L02090,C003,2025-07-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00473,L04176,C008,2025-11-09,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00474,L01172,C010,2024-06-23,1,1,1,2024-08-01,100.0,12,11.1,,5.0
E00475,L02570,C004,2024-09-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E00476,L02268,C004,2024-09-14,1,1,1,2024-11-10,95.9,14,19.1,,5.0
E00477,L02913,C008,2024-04-30,1,1,1,2024-07-14,98.0,8,14.0,,5.0
E00478,L01702,C004,2025-05-12,1,0,0,,31.6,2,5.3,Dropped mid-course,1.9
E00479,L00400,C003,2024-08-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00480,L03644,C006,2024-10-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E00481,L00564,C001,2025-08-19,1,1,1,2025-09-26,90.8,9,7.6,,5.0
E00482,L01110,C006,2024-02-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00483,L00681,C003,2025-12-26,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E00484,L02151,C006,2025-12-24,1,1,1,2026-03-02,91.0,7,22.6,,4.9
E00485,L03137,C010,2025-12-31,1,1,1,2026-01-15,91.0,10,8.3,,5.0
E00486,L02063,C009,2025-12-28,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E00487,L03722,C007,2024-09-18,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E00488,L02087,C010,2024-04-25,1,1,1,2024-05-21,98.6,10,8.5,,5.0
E00489,L00923,C002,2024-02-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E00490,L01967,C007,2025-08-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E00491,L00414,C009,2024-11-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00492,L01755,C004,2025-12-24,1,1,1,2026-02-20,97.3,7,18.9,,5.0
E00493,L01249,C002,2025-07-05,1,0,0,,31.5,1,2.4,Dropped mid-course,2.5
E00494,L00982,C001,2024-11-30,1,1,1,2025-01-24,92.6,10,7.1,,5.0
E00495,L00150,C003,2024-12-16,1,1,1,2025-02-25,95.1,13,21.1,,5.0
E00496,L01686,C001,2025-07-23,1,1,1,2025-08-27,88.4,12,6.2,,5.0
E00497,L02564,C001,2024-08-09,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00498,L03613,C009,2024-10-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E00499,L00179,C002,2024-05-28,1,1,1,2024-08-01,98.2,7,9.3,,5.0
E00500,L00053,C007,2024-07-11,1,1,1,2024-08-25,98.2,8,21.9,,5.0
E00501,L00440,C002,2025-12-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00502,L03045,C001,2025-01-06,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E00503,L00263,C004,2024-05-23,1,1,1,2024-06-20,95.3,10,15.8,,5.0
E00504,L00953,C001,2025-07-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E00505,L03588,C001,2025-06-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E00506,L01383,C007,2025-12-27,1,0,0,,13.8,1,0.8,Dropped after first lesson,2.1
E00507,L02334,C005,2025-12-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E00508,L03993,C010,2024-01-20,1,1,1,2024-04-01,91.8,11,9.3,,5.0
E00509,L00653,C009,2024-07-09,1,0,0,,13.7,1,2.0,Dropped after first lesson,2.7
E00510,L02626,C004,2024-05-06,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E00511,L02232,C007,2024-01-08,1,1,0,,70.8,5,8.5,Active no completion,3.8
E00512,L03315,C003,2025-07-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00513,L02895,C003,2024-03-02,1,0,0,,35.5,2,4.3,Dropped mid-course,2.9
E00514,L02261,C009,2024-08-09,1,0,0,,4.5,1,0.8,Dropped after enrollment,2.0
E00515,L00040,C010,2024-09-24,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E00516,L01549,C005,2024-08-21,1,1,1,2024-10-06,89.4,7,15.0,,5.0
E00517,L02380,C003,2025-10-10,1,1,1,2025-11-08,100.0,13,18.4,,5.0
E00518,L03866,C004,2024-09-05,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00519,L00466,C009,2024-05-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00520,L01373,C009,2024-06-11,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00521,L04184,C003,2025-05-18,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E00522,L02929,C009,2025-01-25,1,1,1,2025-03-21,92.6,9,21.5,,5.0
E00523,L02722,C002,2025-05-14,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E00524,L02114,C001,2024-08-27,1,1,1,2024-09-17,100.0,12,9.2,,5.0
E00525,L02919,C006,2024-05-26,1,1,1,2024-06-13,88.4,8,20.3,,5.0
E00526,L01418,C007,2024-04-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00527,L01788,C008,2024-12-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00528,L02053,C003,2025-12-29,1,1,0,,28.8,3,0.9,Dropped mid-course,2.5
E00529,L00517,C007,2025-10-14,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E00530,L03593,C007,2025-05-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00531,L00649,C007,2024-02-08,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00532,L00827,C001,2024-03-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00533,L00632,C004,2025-05-14,1,0,0,,17.0,1,3.7,Dropped after first lesson,1.6
E00534,L02491,C006,2025-10-10,1,1,1,2025-12-11,87.8,10,23.7,,5.0
E00535,L02566,C003,2024-11-23,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E00536,L02390,C010,2025-11-17,1,1,1,2025-12-09,91.6,12,8.0,,5.0
E00537,L01878,C001,2024-09-12,1,1,1,2024-10-13,100.0,11,8.1,,5.0
E00538,L00561,C007,2025-04-12,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E00539,L02948,C009,2024-08-27,1,1,1,2024-10-24,92.9,9,23.6,,5.0
E00540,L00882,C010,2025-08-09,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00541,L00375,C005,2024-08-05,1,1,1,2024-10-08,98.5,9,11.3,,5.0
E00542,L00213,C008,2025-10-18,1,1,1,2025-11-22,96.5,8,12.1,,4.9
E00543,L00556,C005,2024-10-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00544,L00353,C001,2025-11-12,1,1,1,2025-12-31,95.0,11,8.1,,4.9
E00545,L02360,C005,2025-06-19,1,0,0,,17.4,1,3.6,Dropped after first lesson,2.1
E00546,L01326,C009,2025-09-24,1,0,0,,30.9,2,5.2,Dropped mid-course,2.9
E00547,L00757,C004,2024-03-18,1,1,1,2024-05-24,96.7,13,14.4,,5.0
E00548,L03806,C010,2024-11-09,1,1,1,2025-01-14,100.0,14,7.4,,5.0
E00549,L02820,C005,2024-04-22,1,1,1,2024-05-22,88.2,12,11.1,,5.0
E00550,L01403,C006,2024-06-22,1,1,1,2024-08-15,86.6,6,26.1,,5.0
E00551,L00526,C008,2024-05-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E00552,L02960,C002,2024-09-24,1,1,1,2024-10-30,96.1,9,11.0,,4.7
E00553,L03374,C007,2024-12-07,1,1,1,2024-12-20,90.8,10,19.2,,5.0
E00554,L02289,C005,2025-01-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E00555,L00644,C004,2024-08-12,1,1,1,2024-10-28,88.4,12,16.8,,5.0
E00556,L00988,C007,2025-07-22,1,1,1,2025-09-15,86.3,10,19.0,,5.0
E00557,L02005,C010,2024-08-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00558,L03606,C009,2024-07-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E00559,L04112,C007,2025-01-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E00560,L01173,C004,2024-04-24,1,1,1,2024-06-17,90.0,8,12.8,,5.0
E00561,L04037,C001,2025-10-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00562,L03051,C003,2025-04-08,1,1,1,2025-05-17,92.8,9,19.5,,5.0
E00563,L00718,C003,2024-09-12,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00564,L00135,C003,2025-07-10,1,1,1,2025-09-10,100.0,8,18.1,,5.0
E00565,L04016,C007,2024-03-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00566,L02440,C005,2025-04-06,1,1,1,2025-05-22,100.0,12,12.8,,5.0
E00567,L01585,C004,2024-11-05,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E00568,L02646,C003,2025-12-17,1,1,1,2026-01-13,94.0,6,16.9,,5.0
E00569,L03633,C009,2025-09-13,1,1,1,2025-09-24,100.0,10,26.9,,5.0
E00570,L00571,C007,2025-07-23,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E00571,L01565,C005,2024-05-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E00572,L03308,C003,2024-09-13,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00573,L03792,C005,2024-04-06,1,1,0,,72.3,7,13.3,Active no completion,4.0
E00574,L00947,C008,2024-08-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E00575,L02227,C010,2025-10-05,1,1,1,2025-11-28,92.3,14,9.6,,5.0
E00576,L01636,C009,2024-07-05,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E00577,L03692,C006,2025-11-13,1,1,1,2025-12-16,94.6,12,18.0,,5.0
E00578,L02386,C008,2025-12-30,1,1,1,2026-01-21,95.9,9,10.8,,5.0
E00579,L04076,C010,2024-11-25,1,1,0,,76.3,4,3.4,Active no completion,4.2
E00580,L01452,C010,2024-11-06,1,1,1,2024-12-21,95.8,8,6.9,,5.0
E00581,L00152,C004,2025-12-07,1,1,1,2026-01-28,92.0,14,15.5,,5.0
E00582,L01577,C008,2025-09-01,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00583,L04156,C005,2025-02-27,1,1,1,2025-04-23,99.8,9,15.0,,5.0
E00584,L00007,C008,2025-09-13,1,1,1,2025-11-08,100.0,11,12.3,,5.0
E00585,L02153,C006,2024-06-25,1,0,0,,30.5,2,0.8,Dropped mid-course,2.2
E00586,L02296,C006,2024-11-29,1,1,1,2024-12-15,97.1,14,22.9,,5.0
E00587,L02477,C007,2025-11-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E00588,L00713,C006,2024-11-14,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00589,L02872,C003,2025-04-04,1,1,1,2025-06-13,100.0,10,16.2,,5.0
E00590,L00677,C001,2024-08-14,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00591,L01034,C002,2025-08-07,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E00592,L00594,C006,2024-05-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E00593,L03445,C009,2025-08-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
